"Story","Title","Result","Date","Stability","Duration (s)"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","On Knowledge Base add new document and check how these are  working","PENDING","2022-12-16T10:21:08.478131+05:30[Asia/Calcutta]","0.0","0.03"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","click on checking the functionality of adding folder","PENDING","2022-12-16T10:21:08.51304+05:30[Asia/Calcutta]","0.0","0.02"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","Knowledge base view documents add new folder testcase to check folder functionality","PENDING","2022-12-16T10:21:08.5369747+05:30[Asia/Calcutta]","0.0","0.03"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","check folder functionality add folder without name","PENDING","2022-12-16T10:21:08.5688905+05:30[Asia/Calcutta]","0.0","0.02"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","Check duplicate folder functionality by adding one duplicate folder","PENDING","2022-12-16T10:21:08.5960827+05:30[Asia/Calcutta]","0.0","0.02"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","check right click working","PENDING","2022-12-16T10:21:08.6165481+05:30[Asia/Calcutta]","0.0","0.01"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","check add new document after right click invalid doc type","PENDING","2022-12-16T10:21:08.6329838+05:30[Asia/Calcutta]","0.0","0.02"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","Upload a valid document after filling all the fields","PENDING","2022-12-16T10:21:08.6579178+05:30[Asia/Calcutta]","0.0","0.02"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","Filling all the fields and no documents attached","PENDING","2022-12-16T10:21:08.6912209+05:30[Asia/Calcutta]","0.0","0.03"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","Upload a file without filling all the fields","PENDING","2022-12-16T10:21:08.7251526+05:30[Asia/Calcutta]","0.0","0.03"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","Knowledge base view document check delete option from menulist","PENDING","2022-12-16T10:21:08.7626906+05:30[Asia/Calcutta]","0.0","0.02"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","Check rename functionality for folder on right click","PENDING","2022-12-16T10:21:08.7884284+05:30[Asia/Calcutta]","0.0","0.01"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","verify menu list opening for subfolders","PENDING","2022-12-16T10:21:08.8075054+05:30[Asia/Calcutta]","0.0","0.01"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","check refresh button in view documents tab","PENDING","2022-12-16T10:21:08.8249832+05:30[Asia/Calcutta]","0.0","0.01"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","check number of rows dropdown working or not","PENDING","2022-12-16T10:21:08.8379862+05:30[Asia/Calcutta]","0.0","0.01"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","verify search bar functionality on view documents page","PENDING","2022-12-16T10:21:08.8568977+05:30[Asia/Calcutta]","0.0","0.08"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","Check navigation on view document page","PENDING","2022-12-16T10:21:08.9387161+05:30[Asia/Calcutta]","0.0","0.04"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","verify clicks of previous button and next page button on first page.","PENDING","2022-12-16T10:21:08.9855846+05:30[Asia/Calcutta]","0.0","0.04"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","goto View shared documents and verify view functionality","PENDING","2022-12-16T10:21:09.0324619+05:30[Asia/Calcutta]","0.0","0.01"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","check the sorting functionality in view shared documents","PENDING","2022-12-16T10:21:09.0534018+05:30[Asia/Calcutta]","0.0","0.01"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","check the dropdown on view shared documents select rows","PENDING","2022-12-16T10:21:09.0733534+05:30[Asia/Calcutta]","0.0","0.01"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","check search bar functionality in view shared documents","PENDING","2022-12-16T10:21:09.0948136+05:30[Asia/Calcutta]","0.0","0.06"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","check next button functionality at last page in view shared documents","PENDING","2022-12-16T10:21:09.1556511+05:30[Asia/Calcutta]","0.0","0.01"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","check previous button working while not on first page","PENDING","2022-12-16T10:21:09.1700542+05:30[Asia/Calcutta]","0.0","0.01"
"Automation of  View Document and view shared document Submenu in knowledge base menu in MIS Dashboard","check the navigation buttons are working on view shared documents","PENDING","2022-12-16T10:21:09.1810992+05:30[Asia/Calcutta]","0.0","0.04"
"LNSA","Open Apply LNSA Tab","PENDING","2022-12-16T10:21:09.2249818+05:30[Asia/Calcutta]","0.0","0.0"
"LNSA","Move to previous date","PENDING","2022-12-16T10:21:09.2329613+05:30[Asia/Calcutta]","0.0","0.01"
"LNSA","Move to next date","PENDING","2022-12-16T10:21:09.2429355+05:30[Asia/Calcutta]","0.0","0.01"
"LNSA","Select Week Checkbox","PENDING","2022-12-16T10:21:09.2539102+05:30[Asia/Calcutta]","0.0","0.0"
"LNSA","Submit LNSA without selecting date","PENDING","2022-12-16T10:21:09.2629314+05:30[Asia/Calcutta]","0.0","0.01"
"LNSA","Cancel Submit Window","PENDING","2022-12-16T10:21:09.2728764+05:30[Asia/Calcutta]","0.0","0.01"
"LNSA","Submit Blank LNSA","PENDING","2022-12-16T10:21:09.2818666+05:30[Asia/Calcutta]","0.0","0.01"
"LNSA","Submit Valid LNSA","PENDING","2022-12-16T10:21:09.3007778+05:30[Asia/Calcutta]","0.0","0.01"
"LNSA","Open View Request status Tab","PENDING","2022-12-16T10:21:09.314076+05:30[Asia/Calcutta]","0.0","0.01"
"LNSA","Export Data","PENDING","2022-12-16T10:21:09.3267084+05:30[Asia/Calcutta]","0.0","0.01"
"LNSA","Verify number of rows data","PENDING","2022-12-16T10:21:09.3448343+05:30[Asia/Calcutta]","0.0","0.01"
"LNSA","Valid Search a LNSA Request","PENDING","2022-12-16T10:21:09.3566375+05:30[Asia/Calcutta]","0.0","0.01"
"LNSA","Invalid Search a LNSA Request","PENDING","2022-12-16T10:21:09.3715892+05:30[Asia/Calcutta]","0.0","0.01"
"LNSA","Sort the LNSA columns","PENDING","2022-12-16T10:21:09.3910691+05:30[Asia/Calcutta]","0.0","0.02"
"LNSA","View Status","PENDING","2022-12-16T10:21:09.4179868+05:30[Asia/Calcutta]","0.0","0.01"
"Leave Balance","Verify leave Balance card is visible or not","PENDING","2022-12-16T10:21:09.4289565+05:30[Asia/Calcutta]","0.0","0.0"
"Leave Balance","Click on number of leaves and verify leave history popup window","PENDING","2022-12-16T10:21:09.436996+05:30[Asia/Calcutta]","0.0","0.01"
"Leave Balance","Navigate to leave history window and verify number of records","PENDING","2022-12-16T10:21:09.4497768+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","Open View Forms Page","PENDING","2022-12-16T10:21:09.7552326+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","Check presence of Previous and Next Btn","PENDING","2022-12-16T10:21:09.7701699+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User selects a department","PENDING","2022-12-16T10:21:09.7851292+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User select number of entries","PENDING","2022-12-16T10:21:09.801262+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User enters valid value in search field","PENDING","2022-12-16T10:21:09.8150494+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User enters invalid value in search field","PENDING","2022-12-16T10:21:09.8320042+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User clicks on eye button to view policy","PENDING","2022-12-16T10:21:09.8474669+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User downloads document","PENDING","2022-12-16T10:21:09.8599818+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User opens My Forms page","PENDING","2022-12-16T10:21:09.8719126+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User uploads Incorrect File","PENDING","2022-12-16T10:21:09.8858468+05:30[Asia/Calcutta]","0.0","0.02"
"MIS Forms- View Forms scenarios","User Uploads correct File","PENDING","2022-12-16T10:21:09.9097832+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User uploads file and selects number of entries","PENDING","2022-12-16T10:21:09.9297287+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User enters valid value in My forms search field","PENDING","2022-12-16T10:21:09.9468942+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User enters an invalid value in My Forms search field","PENDING","2022-12-16T10:21:09.9616461+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User hover over and clicks on deactivate Button","PENDING","2022-12-16T10:21:09.9766055+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Forms- View Forms scenarios","User downloads from My Forms page","PENDING","2022-12-16T10:21:09.9955563+05:30[Asia/Calcutta]","0.0","0.02"
"Accounts Portal","Verify elements loaded on My Account page","PENDING","2022-12-16T10:21:10.1735462+05:30[Asia/Calcutta]","0.0","0.01"
"Accounts Portal","Verify login to GreytHR portal and verify View Info list","PENDING","2022-12-16T10:21:10.1845717+05:30[Asia/Calcutta]","0.0","0.01"
"Accounts Portal","Verify log in failed when no credentials are enter","PENDING","2022-12-16T10:21:10.2054855+05:30[Asia/Calcutta]","0.0","0.01"
"Accounts Portal","Verify all the element on GreytHR landing page","PENDING","2022-12-16T10:21:10.2144662+05:30[Asia/Calcutta]","0.0","0.0"
"Accounts Portal","Verify profile details in greytHR portal","PENDING","2022-12-16T10:21:10.2264347+05:30[Asia/Calcutta]","0.0","0.01"
"My Skills in Dashboard","Verify My Skills are updating with Valid Data","PENDING","2022-12-16T10:21:10.244384+05:30[Asia/Calcutta]","0.0","0.02"
"My Skills in Dashboard","Verify My Skills are not updating with InValid Data","PENDING","2022-12-16T10:21:10.2693153+05:30[Asia/Calcutta]","0.0","0.05"
"NavBar","Verify user redirect to landing page when clicking on Gemini logo","PENDING","2022-12-16T10:21:10.3197335+05:30[Asia/Calcutta]","0.0","0.01"
"NavBar","Verify toggle button on dashboard page","PENDING","2022-12-16T10:21:10.3297643+05:30[Asia/Calcutta]","0.0","0.01"
"NavBar","Click on Change AD Password and verify  new tab is open","PENDING","2022-12-16T10:21:10.3406778+05:30[Asia/Calcutta]","0.0","0.0"
"NavBar","Click on profile menu and verify all items are present","PENDING","2022-12-16T10:21:10.3507852+05:30[Asia/Calcutta]","0.0","0.0"
"NavBar","Verify Add skill close button after entering all values","PENDING","2022-12-16T10:21:10.3586293+05:30[Asia/Calcutta]","0.0","0.02"
"NavBar","Verify success/warning message box when adding new/duplicate skills from profile dropdown","PENDING","2022-12-16T10:21:10.3861088+05:30[Asia/Calcutta]","0.0","0.03"
"NavBar","Verify Experience text field on Add new skills window","PENDING","2022-12-16T10:21:10.4229959+05:30[Asia/Calcutta]","0.0","0.02"
"NavBar","Logout to MIS portal","PENDING","2022-12-16T10:21:10.4509035+05:30[Asia/Calcutta]","0.0","0.0"
"NavBar","Verify cars are added on dashboard when updating from dashboard setting","PENDING","2022-12-16T10:21:10.4578828+05:30[Asia/Calcutta]","0.0","0.01"
"NavBar","Verify all cards re appear when checked from dashboard setting","PENDING","2022-12-16T10:21:10.4668591+05:30[Asia/Calcutta]","0.0","0.01"
"Perform actions on Organization Structure of MIS website","Search an employee and get their designation","PENDING","2022-12-16T10:21:10.4788279+05:30[Asia/Calcutta]","0.0","0.0"
"Perform actions on Organization Structure of MIS website","Count total number of seniors visible by default","PENDING","2022-12-16T10:21:10.4884734+05:30[Asia/Calcutta]","0.0","0.01"
"Perform actions on Organization Structure of MIS website","Expand and compress a senior with max reportees","PENDING","2022-12-16T10:21:10.5024701+05:30[Asia/Calcutta]","0.0","0.01"
"Perform actions on Organization Structure of MIS website","Zoom on a card by double clicking it","PENDING","2022-12-16T10:21:10.5124079+05:30[Asia/Calcutta]","0.0","0.01"
"Perform actions on Organization Structure of MIS website","Zoom in and Zoom out the organisation structure","PENDING","2022-12-16T10:21:10.5244329+05:30[Asia/Calcutta]","0.0","0.01"
"OtherPortals","My MIS Other Portals validation","PENDING","2022-12-16T10:21:10.5363695+05:30[Asia/Calcutta]","0.0","0.01"
"Policy Activities","Navigate to Policy > View Policies","PENDING","2022-12-16T10:21:10.5503069+05:30[Asia/Calcutta]","0.0","0.01"
"Policy Activities","Verify Data is present in Policies tab","PENDING","2022-12-16T10:21:10.5622747+05:30[Asia/Calcutta]","0.0","0.01"
"Policy Activities","Verify Number of Entries displayed","PENDING","2022-12-16T10:21:10.5745324+05:30[Asia/Calcutta]","0.0","0.01"
"Policy Activities","Enter Policy Name in Search Box","PENDING","2022-12-16T10:21:10.5932166+05:30[Asia/Calcutta]","0.0","0.01"
"Policy Activities","Enter Invalid Policy Name in Search Box","PENDING","2022-12-16T10:21:10.6101678+05:30[Asia/Calcutta]","0.0","0.01"
"Policy Activities","View Policy","PENDING","2022-12-16T10:21:10.624395+05:30[Asia/Calcutta]","0.0","0.01"
"Reimbursement","Reimbursement Add new request function","PENDING","2022-12-16T10:21:10.6430594+05:30[Asia/Calcutta]","0.0","0.01"
"Reimbursement","Reimbursement main page validations","PENDING","2022-12-16T10:21:10.6620092+05:30[Asia/Calcutta]","0.0","0.02"
"Reimbursement","Verify if search box is working","PENDING","2022-12-16T10:21:10.6829533+05:30[Asia/Calcutta]","0.0","0.02"
"Reimbursement","Verify if search box is working for no records found","PENDING","2022-12-16T10:21:10.7073581+05:30[Asia/Calcutta]","0.0","0.01"
"Reimbursement","Verify we are able to check if warning pop up is visible","PENDING","2022-12-16T10:21:10.7224087+05:30[Asia/Calcutta]","0.0","0.01"
"Reimbursement","Verify warning for more than one reimbursement in a month","PENDING","2022-12-16T10:21:10.7432469+05:30[Asia/Calcutta]","0.0","0.01"
"Reimbursement","Verify total amount is correct","PENDING","2022-12-16T10:21:10.7562083+05:30[Asia/Calcutta]","0.0","0.01"
"Reimbursement","Validation Pdf export","PENDING","2022-12-16T10:21:10.7682187+05:30[Asia/Calcutta]","0.0","0.01"
"Reimbursement","Validate if are able to navigate back to reimbursement main page","PENDING","2022-12-16T10:21:10.7906387+05:30[Asia/Calcutta]","0.0","0.01"
"Reimbursement","Validation for action button visibility","PENDING","2022-12-16T10:21:10.8085924+05:30[Asia/Calcutta]","0.0","0.01"
"Reimbursement","Validation for cancel button functionality","PENDING","2022-12-16T10:21:10.819563+05:30[Asia/Calcutta]","0.0","0.01"
"Reimbursement","Reimbursement Add new request function save draft functionality","PENDING","2022-12-16T10:21:10.8325279+05:30[Asia/Calcutta]","0.0","0.03"
"Reimbursement","Verify if Copy functionality is working properly","PENDING","2022-12-16T10:21:10.8654815+05:30[Asia/Calcutta]","0.0","0.01"
"Reimbursement","Verify wrong extension warning pop up is visible","PENDING","2022-12-16T10:21:10.8794045+05:30[Asia/Calcutta]","0.0","0.01"
"Perform actions on TimeSheet of MIS website","Verify total tabs and active tab","PENDING","2022-12-16T10:21:10.9153082+05:30[Asia/Calcutta]","0.0","0.01"
"Perform actions on TimeSheet of MIS website","Search a text using search box","PENDING","2022-12-16T10:21:10.9262939+05:30[Asia/Calcutta]","0.0","0.04"
"Perform actions on TimeSheet of MIS website","Verify Save button is present and working","PENDING","2022-12-16T10:21:10.9682041+05:30[Asia/Calcutta]","0.0","0.01"
"Perform actions on TimeSheet of MIS website","Open previous and next week timesheet","PENDING","2022-12-16T10:21:11.010631+05:30[Asia/Calcutta]","0.0","0.01"
"Perform actions on TimeSheet of MIS website","Copy timesheet from a week","PENDING","2022-12-16T10:21:11.0255902+05:30[Asia/Calcutta]","0.0","0.02"
"Perform actions on TimeSheet of MIS website","Add a duplicate task template","PENDING","2022-12-16T10:21:11.1818707+05:30[Asia/Calcutta]","0.0","0.02"
"Perform actions on TimeSheet of MIS website","Edit an existing task template","PENDING","2022-12-16T10:21:11.2051896+05:30[Asia/Calcutta]","0.0","0.14"
"Perform actions on TimeSheet of MIS website","Verify rejecting a delete action for a task template","PENDING","2022-12-16T10:21:11.3473908+05:30[Asia/Calcutta]","0.0","0.02"
"MIS Leave Management > View Request Status","Navigate to Leave Management > View Request Status tab > Change Request","PENDING","2022-12-16T10:21:11.3683361+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify Date Range field is present for Change Request","PENDING","2022-12-16T10:21:11.3803034+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter Invalid Date Range for Change Request","PENDING","2022-12-16T10:21:11.3987918+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter Valid Date Range for Change Request","PENDING","2022-12-16T10:21:11.4147509+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Export Options Option for Change Request","PENDING","2022-12-16T10:21:11.4307075+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Print Option for Change Request","PENDING","2022-12-16T10:21:11.4436721+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Copy Option for Change Request","PENDING","2022-12-16T10:21:11.4606263+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Excel Option for Change Request","PENDING","2022-12-16T10:21:11.4775819+05:30[Asia/Calcutta]","0.0","0.02"
"MIS Leave Management > View Request Status","Verify PDF option for Change Request","PENDING","2022-12-16T10:21:11.5057534+05:30[Asia/Calcutta]","0.0","0.02"
"MIS Leave Management > View Request Status","Navigate to Leave Management > View Request Status tab > Comp Off","PENDING","2022-12-16T10:21:11.5286925+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Verify Date Range field is present for Comp Off Tab","PENDING","2022-12-16T10:21:11.5426551+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter Invalid Date Range for Comp Off Tab","PENDING","2022-12-16T10:21:11.5557274+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Enter Valid Date Range for Comp Off Tab","PENDING","2022-12-16T10:21:11.5725752+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Export Options Option for Comp Off Tab","PENDING","2022-12-16T10:21:11.5895309+05:30[Asia/Calcutta]","0.0","0.01"
"MIS Leave Management > View Request Status","Click on Print Option for Comp Off Tab","PENDING","2022-12-16T10:21:11.6034926+05:30[Asia/Calcutta]","0.0","0.01"
